title,url,category
"
                                E-train (BG02B) Backpack Bag Fit Up to 15.6"" - Black                             ",https://2b.com.eg/en/e-train-bg02b-backpack-bag-fit-up-to-15-6-black.html,Accessories
"
                                E-train (BG01W) Backpack Bag Fit Up to 15.6"" - Army White                            ",https://2b.com.eg/en/e-train-bg01w-backpack-bag-fit-up-to-15-6-army-white.html,Accessories
"
                                E-train (BG01G) Backpack Bag Fit Up to 15.6"" - Army Green                            ",https://2b.com.eg/en/e-train-bg01g-backpack-bag-fit-up-to-15-6-army-green.html,Accessories
"
                                E-train (BG02N) Backpack Bag Fit Up to 15.6"" - Brown                            ",https://2b.com.eg/en/e-train-bg02n-backpack-bag-fit-up-to-15-6-brown.html,Accessories
"
                                E-train (BG02G) Backpack Bag Fit Up to 15.6"" - Green                            ",https://2b.com.eg/en/e-train-bg02g-backpack-bag-fit-up-to-15-6-green.html,Accessories
"
                                E-train (BG90B) Backpack Bag Fit Up to 15.6"" - Black                            ",https://2b.com.eg/en/e-train-bg90b-backpack-bag-fit-up-to-15-6-black.html,Accessories
"
                                Avantree TWS 120 Bluetooth 5.0 True Wireless Earbuds - Black                            ",https://2b.com.eg/en/avantree-tws120-bluetooth-5-0-true-wireless-earbuds-black.html,Accessories
"
                                DesOfIcon C10 Cable iPhone MFi From Lightning to USB - 1.5M - Pink                            ",https://2b.com.eg/en/desoficon-c10-cable-mfi-lightning-to-usb-1-5m-pink.html,Accessories
"
                                Spirit of Gamer PPRO-M6 RGB Gaming Mouse - Black                            ",https://2b.com.eg/en/spirit-of-gamer-pro-m6-gaming-mouse-breathing-led-backlight-4-colors.html,Accessories
"
                                2B (SP114) Led USB Multimedia Speaker - Black                            ",https://2b.com.eg/en/2b-sp114-led-usb-multimedia-speaker-black.html,Accessories
"
                                L'avvento (HP11R) Bluetooth Headphone with Stereo Plug - Red                            ",https://2b.com.eg/en/l-avvento-bluetooth-headphone-with-stereo-plug-with-40mm-speaker-driver-battery-polymer-li-lon-300mah-red.html,Accessories
"
                                2B (MP013) Gaming Mouse Pad                            ",https://2b.com.eg/en/2b-mp013-gaming-mouse-pad.html,Accessories
"
                                2B (KB443) Combo Keyboard and Mouse Wireless - Black                            ",https://2b.com.eg/en/2b-kb443-combo-keyboard-and-mouse-wireless-black.html,Accessories
"
                                E-train (DC470) VGA15M/15M - 15 Meter                            ",https://2b.com.eg/en/e-train-dc470-vga15m-15m-15-meter.html,Accessories
"
                                E-train (DC521) HyperLink  Cable - Cat 6 - 20 Meter                            ",https://2b.com.eg/en/e-train-dc521-hyperlink-cable-cat-6-20-meter.html,Accessories
"
                                L'avvento (HP235) Bluetooth 5.0 Headphone With Mic Turbo Bass Mode - Red*Black                             ",https://2b.com.eg/en/l-avvento-hp235-bluetooth-0-5-headphone-with-mic-red-black.html,Accessories
"
                                L'avvento (HP236) Bluetooth 5.0 Headphone With Mic Turbo Bass Mode - Gray*Gold inner                            ",https://2b.com.eg/en/l-avvento-hp236-bluetooth-5-0-headphone-with-mic-gray-gold.html,Accessories
"
                                L'avvento (HP10R) Folding Bluetooth Headphone - Red                            ",https://2b.com.eg/en/l-avvento-hp10r-folding-bluetooth-headphone-red.html,Accessories
"
                                L'avvento (HP243) TWS Bluetooth 5.0 True Wireless Headphone - Black                            ",https://2b.com.eg/en/l-avvento-hp243-tws-bluetooth-5-0-ture-wireless-headphone-black.html,Accessories
"
                                L'avvento (HP244) Neckband Bluetooth 5.0 Headphone - Black                            ",https://2b.com.eg/en/l-avvento-hp244-neckband-bluetooth-5-0-headphone-black.html,Accessories
"
                                HP Envy Rechargeable Mouse 500RG - 2WX69AA - Rose Gold                             ",https://2b.com.eg/en/hp-envy-rechargeable-mouse-500rg-2wx69aa-rose-gold.html,Accessories
"
                                Spirit of Gamer ELITE-H70 Gaming Headset - Black                            ",https://2b.com.eg/en/spirit-of-gamer-elite-h70-gaming-headset-black.html,Accessories
"
                                HP OMEN Mouse 400 - 3ML38AA - Black                            ",https://2b.com.eg/en/hp-omen-mouse-400-3ml38aa-black.html,Accessories
"
                                Spirit of Gamer PRO-H5 Gaming Headset - Blue                            ",https://2b.com.eg/en/sprit-of-gamer-pro-h5-gaming-headset-blue.html,Accessories
"
                                HP Pavilion Gaming Headset 400 - 4BX31AA - Black                            ",https://2b.com.eg/en/hp-pavilion-gaming-headset-400-4bx31aa-black.html,Accessories
"
                                HP Omen Gaming Backpack Bag - 17.3"" - K5Q03AA- Black                            ",https://2b.com.eg/en/hp-omen-gaming-backpack-bag-17-3-k5q03aa-black.html,Accessories
"
                                Devia Joypods Series TWS Wireless Earphone - Black                             ",https://2b.com.eg/en/devia-joypods-series-tws-wireless-earphone-black.html,Accessories
"
                                JBL T500 Wireless On-Ear Headphones with Mic - White                            ",https://2b.com.eg/en/jbl-t500-wireless-on-ear-headphones-with-mic-white.html,Accessories
"
                                JBL T500 Wireless On-Ear Headphones with Mic - Black                            ",https://2b.com.eg/en/jbl-t500-wireless-on-ear-headphones-with-mic-black.html,Accessories
"
                                Devia Smart Series EU Charger Suit 2.1A with Micro USB Cable - White                            ",https://2b.com.eg/en/devia-smart-series-eu-charger-suit-2-1a-with-micro-usb-cable-white.html,Accessories
"
                                Devia Smart Series EU Charger Suit 2.1A with Type-C USB Cable - White                            ",https://2b.com.eg/en/devia-smart-series-eu-charger-suit-2-1a-with-type-c-usb-cable-white.html,Accessories
"
                                L’avvento (BG793) Office Laptop Shoulder Bag fit up to 15.6” - Black                             ",https://2b.com.eg/en/l-avvento-bg793-office-laptop-shoulder-bag-fit-up-to-15-6-black.html,Accessories
"
                                Glass Screen Protector ForXiaomi Mi A3 - Black                            ",https://2b.com.eg/en/xiaomi-mi-a3-glass-screen-protector-black.html,Accessories
"
                                2B (DC474) Connecting Solution VGA15M/15M - 10 Meter                            ",https://2b.com.eg/en/2b-dc474-connecting-solution-vga15m-15m-10-meter.html,Accessories
"
                                2B (CV748)  Mini Converter VGA To HDMI With audio Output - White                            ",https://2b.com.eg/en/2b-cv748-vga-to-hdmi-converter-with-audio-output.html,Accessories
"
                                Huawei Watch GT2 46mm Case - Transparent                            ",https://2b.com.eg/en/huawei-watch-gt-2-46mm-case-transparent.html,Accessories
"
                                L'avvento (SP343) TWS Speaker Bluetooth 5.0 with EDR - Black                            ",https://2b.com.eg/en/l-avvento-sp343-tws-speaker-bluetooth-5-0-black.html,Accessories
"
                                2B (KB345) Mechanical Back-light Gaming Keyboard - 26 Back-light effects                            ",https://2b.com.eg/en/2b-kb345-mechanical-back-light-gaming-keyboard-26-back-light-effects.html,Accessories
"
                                Baseus Zinc Magnetic Micro Cable - 2M - Purple                            ",https://2b.com.eg/en/baseus-zinc-magnetic-micro-cable-2m-purple.html,Accessories
"
                                L'avvento (FT807) 3 in 1 FM Transmitter Bluetooth Car KIT and QC3 Charger - Black                            ",https://2b.com.eg/en/l-avvento-ft807-3-in-1-fm-transmitter-bluetooth-car-kit-and-qc3-charger.html,Accessories
"
                                L'avvento (HP254) Earphone with Type-C Connector - In-line Mic & Volume Control - Black                            ",https://2b.com.eg/en/l-avvento-hp254-high-definition-earphone-with-type-c-connector-in-line-mic-volume-control-black.html,Accessories
"
                                Baseus Halo Data Type-C Cable -  2M - Black                            ",https://2b.com.eg/en/baseus-halo-data-type-c-cable-2m-black.html,Accessories
"
                                Samsung Original Galaxy S20 Plus Clear View  - Black                            ",https://2b.com.eg/en/samsung-galaxy-s20-plus-original-clear-view-cover-black.html,Accessories
"
                                Honor Magic Watch 2 Minos - Brown                            ",https://2b.com.eg/en/honor-magic-watch-2-minos-brown.html,Accessories
"
                                JBL T500 Wireless On-Ear Headphones with Mic - Black                            ",https://2b.com.eg/en/jbl-tune-wireless-on-ear-headphones-500bt-black.html,Accessories
"
                                JBL FLIP5 Portable Waterproof Speaker - Black                            ",https://2b.com.eg/en/jbl-flip5-portable-waterproof-speaker-black.html,Accessories
"
                                HP Z4000 Wireless Mouse  - 2HW66AA - Silver                            ",https://2b.com.eg/en/hp-wireless-mouse-2hw66aa-silver.html,Accessories
"
                                HP Z4000 Wireless Mouse - H5N61AA - Black                            ",https://2b.com.eg/en/hpz4000-wireless-black-mouse-h5n61aa.html,Accessories
"
                                HP Envy Rechargeable Mouse 500 - 2LX92AA - Black*Silver                            ",https://2b.com.eg/en/hp-envy-rechargeable-mouse-500-2lx92aa.html,Accessories
"
                                Microsoft L2 LifeCam HD-3000 - T3H-00013                            ",https://2b.com.eg/en/microsoft-l2-lifecam-hd-3000-t3h-00013.html,Accessories
"
                                2B ( CV923 ) Converter USB2.0 -to parrel port Tybe A DB 25F                            ",https://2b.com.eg/en/2b-converter-usb2-0-to-parrel-port-tybe-a-db-25f.html,Accessories
"
                                2B ( CV198 ) Converter audio  from smart phone 3.5 mm socket  to two socket PC ( Mic + Headphone )                            ",https://2b.com.eg/en/2b-cv198-converter-audio-from-smart-phone-3-5-mm-socket-to-two-socket-pc-mic-headphone.html,Accessories
"
                                Etrain (DC020) USB to Micro USB Sync and Charge Cable  - 1M - White                            ",https://2b.com.eg/en/etrain-usb-to-micro-usb-sync-and-charge-cable-1m-white.html,Accessories
"
                                Cartoon orangutan Wireless Bluetooth Speaker Bass USB - Black                            ",https://2b.com.eg/en/cartoon-orangutan-wireless-bluetooth-speaker-bass-usb-black.html,Accessories
"
                                Havit MX 801 Portable Bluetooth Speaker - Gray                            ",https://2b.com.eg/en/havit-mx-801-portable-bluetooth-speaker-gray.html,Accessories
"
                                V7 Bluetooth Wireless Microphone Karaoke Microphones Speaker - Gold                             ",https://2b.com.eg/en/v7-bluetooth-wireless-microphone-karaoke-microphones-speaker-gold.html,Accessories
"
                                Guess GUTWSJL4GBK TWS Wireless Earphones - Black                            ",https://2b.com.eg/en/guess-gutwsjl4gbk-tws-wireless-earphones-black.html,Accessories
"
                                L'avvento (CA146) Silicon Case for Huawei Nova 5T - Purple                            ",https://2b.com.eg/en/lavvento-silicon-case-for-huawei-nova-5t-purple.html,Accessories
"
                                L'avvento (CA130) Silicon Case for Samsung A51 - Green                            ",https://2b.com.eg/en/lavvento-ca130-silicon-case-for-samsung-a51-green.html,Accessories
"
                                L'avvento (CA134) Silicon Case for Samsung A71 - Red                             ",https://2b.com.eg/en/lavvento-ca134-silicon-case-for-samsung-a71-red.html,Accessories
"
                                L'avvento (CA138) Silicon Case for Oppo Reno 2 - Blue                            ",https://2b.com.eg/en/lavvento-ca138-silicon-case-for-oppo-reno-2-blue.html,Accessories
"
                                L'avvento (CA141) Silicon Case for Oppo A9 2020 - Green                            ",https://2b.com.eg/en/lavvento-ca141-silicon-case-for-oppo-a9-2020-green.html,Accessories
"
                                L'avvento (CA142) Silicon Case for Oppo A9 2020 - Purple                            ",https://2b.com.eg/en/lavvento-ca142-silicon-case-for-oppo-a9-2020-purple.html,Accessories
"
                                L'avvento (CA140) Silicon Case for Oppo Reno 2 F - Green                            ",https://2b.com.eg/en/lavvento-ca140-silicon-case-for-oppo-reno-2-f-green.html,Accessories
"
                                L'avvento (CA143) Silicon Case for Oppo A5 2020 - Black                             ",https://2b.com.eg/en/lavvento-ca143-silicon-case-for-oppo-a5-2020-black.html,Accessories
"
                                L'avvento (CA147) Silicon Case for Huawei Y9s - Black                            ",https://2b.com.eg/en/lavvento-ca147-silicon-case-for-huawei-y9s-black.html,Accessories
"
                                Wireless Watch Charging Dock Charger Cradle for Samsung Wireless Charger                            ",https://2b.com.eg/en/wireless-watch-charging-dock-charger-cradle-for-samsung-wireless-charger.html,Accessories
"
                                2B (MO33B) 2.4G Wireless Mouse - Blue With Black Cover                            ",https://2b.com.eg/en/2b-mo33b-2-4g-wireless-mouse-blue-with-black-cover.html,Accessories
"
                                Anker Sound Core Life Note B2B - A3908H21 - White                            ",https://2b.com.eg/en/anker-sound-core-life-note-b2b-a3908h21-white.html,Accessories
"
                                BMW Hard Case PU Leather Carbon Strip for iPhone 11 Pro - Blue                            ",https://2b.com.eg/en/bmw-hard-case-pu-leather-carbon-strip-for-iphone-11-pro-blue.html,Accessories
"
                                Ferrari Carbon PU Leather Hard Case for iPhone 11 Pro Max - Black                            ",https://2b.com.eg/en/ferrari-carbon-pu-leather-hard-case-for-iphone-11-pro-max-black.html,Accessories
"
                                L'avvento (BG786) Business Laptop Shoulder Bag fits up to 15.6"" - Black                             ",https://2b.com.eg/en/l-avvento-bg786-business-laptop-shoulder-bag-fits-up-to-15-6-black.html,Accessories
"
                                Converter from DVI 24+1 Female to HDMI Male                            ",https://2b.com.eg/en/converter-from-dvi-24-1-female-to-hdmi-male.html,Accessories
"
                                2B (DC954) Cable High Speed Data Transfer Type C 5G - 2.4 Amp - 1M - Black                            ",https://2b.com.eg/en/2b-dc954-cable-high-speed-data-transfer-type-c-5g-2-4-amp-1m-black.html,Accessories
"
                                2B (DC955) Cable High Speed Data Transfer Type C  10G - 2.4 Amp -  1M - Black                            ",https://2b.com.eg/en/2b-dc955-high-speed-data-transfer-type-c-cable-10g-2-4-amp-1m-black.html,Accessories
"
                                Logitech Wireless Mouse M280 - Black                            ",https://2b.com.eg/en/logitechr-wireless-mouse-m280-emea-black.html,Accessories
"
                                Logitech Wireless Mouse M330 Silent Plus - Black                            ",https://2b.com.eg/en/logitech-wireless-mouse-m330-silent-plus-black.html,Accessories
"
                                Tripod for Youtuber - Tripod 330A                            ",https://2b.com.eg/en/tripod-for-youtuber-tripod-330a.html,Accessories
"
                                Rapoo V16 Optical Gaming Mouse - Black                            ",https://2b.com.eg/en/rapoo-v16-optical-gaming-mouse-black.html,Accessories
"
                                LG PK5 XBoom Go Portable Bluetooth Speaker - Black                            ",https://2b.com.eg/en/lg-pk5-xboom-go-portable-bluetooth-speaker-black.html,Accessories
"
                                L'avvento (HP14W) Bluetooth Headphone With Padded Metal Band - White                            ",https://2b.com.eg/en/l-avvento-hp14w-bluetooth-headphone-with-padded-metal-band-white.html,Accessories
"
                                Devia Touch Pencil - White                            ",https://2b.com.eg/en/devia-touch-pencil-white-1.html,Accessories
"
                                Ceramic Screen Protector For Samsung Galaxy A50S/A30S/A20/A30/A50/M30/M31/M21/ Huawei Y6P - Black                            ",https://2b.com.eg/en/ceramic-screen-protector-for-samsung-galaxy-a31-black-gs443.html,Accessories
"
                                Glass Screen Protector For Xiaomi Redmi Note 10 /Note 10 Pro - Black                            ",https://2b.com.eg/en/glass-screen-protector-for-xiaomi-redmi-note-10-note-10-pro-black.html,Accessories
"
                                Glass Screen Protector For Xiaomi Mi 11 Lite - Black                            ",https://2b.com.eg/en/glass-screen-protector-for-xiaomi-mi-11-lite-black.html,Accessories
"
                                Glass Screen Protector For Samsung Galaxy A12 - Black                            ",https://2b.com.eg/en/glass-screen-protector-samsung-galaxy-a12-black.html,Accessories
"
                                Glass Screen Protector For With Anti-Shock Rubber Edges For Samsung Galaxy A52 - Black                            ",https://2b.com.eg/en/glass-screen-protector-with-anti-shock-rubber-edges-for-samsung-galaxy-a52-black-gs474.html,Accessories
"
                                Glass Screen Protector For With Anti-Shock Rubber Edges For Samsung Galaxy A72- Black                            ",https://2b.com.eg/en/glass-screen-protector-with-anti-shock-rubber-edges-for-samsung-galaxy-a72-black.html,Accessories
"
                                Devia Smart Series Wired Earphone 3.5 - White                            ",https://2b.com.eg/en/devia-smart-series-wired-earphone-3-5-white-1.html,Accessories
"
                                Varta Long life 2 D - 4120101412                            ",https://2b.com.eg/en/varta-long-life-2-d-4120101412.html,Accessories
"
                                Varta Long life Power  2 D - 4920121412                            ",https://2b.com.eg/en/varta-long-life-power-2-d-4920121412.html,Accessories
"
                                Varta CR 2032 Electronics - 6032101401                            ",https://2b.com.eg/en/varta-cr-2032-electronics-6032101401.html,Accessories
"
                                Varta Recharge Accu Power 2AA  2100mAh - 56706101402                            ",https://2b.com.eg/en/varta-recharge-accu-power-2-aa-2100-mah-56706101403.html,Accessories
"
                                Huawei FreeBuds 3i General WAL-CT025 - Ceramic White                            ",https://2b.com.eg/en/huawei-freebuds-3i-ceramic-white-general-wal-ct025.html,Accessories
"
                                HP Wireless Mouse 220 - Black                             ",https://2b.com.eg/en/hp-wireless-mouse-220-black-258a1aa.html,Accessories
"
                                L'avvento (HP65B) Neckband Dual Drive Bluetooth Wireless Earphones Waterproof - Black                            ",https://2b.com.eg/en/l-avvento-hp65b-neckband-dual-drive-bluetooth-wireless-earphones-waterproof-black.html,Accessories
"
                                L'avvento (HP65S) Neckband Dual Drive Bluetooth Wireless Earphones Waterproof - Silver                            ",https://2b.com.eg/en/l-avvento-hp65s-neckband-dual-drive-bluetooth-wireless-earphones-waterproof-silver.html,Accessories
"
                                L'avvento (HP086) ANC Bluetooth Wireless Headphone - Black                            ",https://2b.com.eg/en/l-avvento-hp086-anc-bluetooth-wireless-headphone.html,Accessories
"
                                L'avvento (HP085)  Bluetooth Wireless Oval Headphones - Black                            ",https://2b.com.eg/en/l-avvento-hp085-bluetooth-wireless-oval-headphones.html,Accessories
"
                                Logitech Wireless Touch Keyboard K400 Plus - Arabic - 920-007153 - Black                            ",https://2b.com.eg/en/logitechr-wireless-touch-keyboard-k400-plus-arabic-920-007153-black.html,Accessories
"
                                Manhattan Power Delivery Charging Station - 72W - 102124 - Black                            ",https://2b.com.eg/en/manhattan-power-delivery-charging-station-72w-102124-black.html,Accessories
"
                                APC Line-R 1500VA Automatic Voltage Regulator 3 Outlets 230V                            ",https://2b.com.eg/en/apc-line-r-1500va-automatic-voltage-regulator-3-outlets-230v.html,Accessories
"
                                T500 Smart Watch Full Touch Screen Massages & Calls - Waterproof - Heart Rate Sensor - Black                            ",https://2b.com.eg/en/t500-smart-watch-full-touch-screen-massages-calls-waterproof-heart-rate-sensor-black.html,Accessories
"
                                T500 Smart Watch Full Touch Screen Massages & Calls - Waterproof - Heart Rate Sensor - Blue                            ",https://2b.com.eg/en/t500-smart-watch-full-touch-screen-massages-calls-waterproof-heart-rate-sensor-blue.html,Accessories
"
                                JBL Xtreme 2 Portable Wireless Speaker - Black                            ",https://2b.com.eg/en/jbl-xtreme-2-portable-wireless-speaker-black.html,Accessories
"
                                2B (DC113) Network LAN Cable Cat5 - 100 Meter                            ",https://2b.com.eg/en/2b-network-lan-cable-cat5-100-meter-reach-up-to-100-meter.html,Accessories
"
                                Etrain (DC462) - VGA cable Male /Male - 10 Meter                            ",https://2b.com.eg/en/etrain-vga-cable-male-male-10-meter.html,Accessories
"
                                2B (CV064) - Aux to Aux Rubber Flat Cable - 1M - Black                            ",https://2b.com.eg/en/2b-audio-cable-aux-to-aux.html,Accessories
"
                                2B (DC464) Cable From VGA 15M to VGA 15M - 3 Meter                            ",https://2b.com.eg/en/2b-hyperlink-vga15m-15m-3-meter.html,Accessories
"
                                2B (CV104) Audio Solution - Aux Cable DC 3.5 to DC 3.5 Audio Cable -1.5M                            ",https://2b.com.eg/en/2b-connecting-dc-3-5-to-dc-3-5-audio-to-pc-cable-1-5m.html,Accessories
"
                                2B (CV113) Cable Two speakers to one sound source - Black                            ",https://2b.com.eg/en/2b-connecting-solutions-two-speakers-to-one-sound-source.html,Accessories
"
                                2B (CV204) - RCA Socket DC2 To Audio Pc Cable high quality - 3M                            ",https://2b.com.eg/en/2b-connecting-solutions-rca-socket-dc2-to-audio-pc-cable-high-quality-3m.html,Accessories
"
                                Etrain (DC460) - VGA Cable 15M / 15M with Two Ring Shielded -1.5 Meter - Black                            ",https://2b.com.eg/en/etrain-vga15m-15m-1-5-meter.html,Accessories
"
                                Etrain (DC220) - LAN Cable One to One - 40M                            ",https://2b.com.eg/en/etrain-lan-cable-40m.html,Accessories
"
                                HTTP Copper cable for CCTV AV and Power 100M                            ",https://2b.com.eg/en/http-copper-cable-for-cctv-av-and-power-100m.html,Accessories
"
                                2B (CV028) Converter From Mini Display Port Mini-DB To HDMI Female for MAC                            ",https://2b.com.eg/en/converter-mini-dp-from-mac-to-hdmi.html,Accessories
"
                                2B (CV068) Display Solution - Micro Male to HDMI Female - Gold Plated - 20 CM                            ",https://2b.com.eg/en/convertor-from-micro-hdmi-to-hdmi.html,Accessories
"
                                2B (CV804) HDMI to HDMI Gold Plated - 1.8M - Purple                            ",https://2b.com.eg/en/2b-connecting-solutions-hdmi-hdmi-1-8-m.html,Accessories
"
                                2B (DC005) - Cable Male to Female - A/A - M/F Gold Plated - 5 Meter                            ",https://2b.com.eg/en/2b-usb-cable-male-female-5m.html,Accessories
"
                                2B (DC074) Connecting Solution - SB Extension Cable M/F 10M  Support Wifi And 3G Dongles                            ",https://2b.com.eg/en/usb-cable-extension-model-no-dc074.html,Accessories
"
                                Etrain (DC112) Network LAN Cable - 10M                            ",https://2b.com.eg/en/etrain-network-lan-cable-10-meter.html,Accessories
"
                                Etrain (DC202) - Cable Network LAN - 2M                            ",https://2b.com.eg/en/etrain-network-lan-cable-2-meter.html,Accessories
"
                                Etrain (DC222) Network LAN Cable - 20M                            ",https://2b.com.eg/en/etrain-network-lan-cable-20-meter.html,Accessories
"
                                2B  (DC017) - Cable USB Printer M/M - 3M                            ",https://2b.com.eg/en/2b-usb-printer-cable-length-3-meter.html,Accessories
"
                                2B (DC026) Cable USB Printer M/M - 5M                            ",https://2b.com.eg/en/2b-usb-printer-cable-length-5-meter.html,Accessories
"
                                2B (DC453) VGA Cable Male / Male - 1.8 Meter                            ",https://2b.com.eg/en/2b-vga-cable-male-male-1-8-meter.html,Accessories
"
                                2B (DC454)  VGA Cable Male / Male - 5M                             ",https://2b.com.eg/en/2b-vga-cable-male-male-5-meter.html,Accessories
"
                                2B (DC016) USB Extension Cable - USB M/F Gold Plated - 3M                            ",https://2b.com.eg/en/2b-connecting-and-solutions.html,Accessories
"
                                2B (DC107) Printer Cable USB 2.0 -1.8M                            ",https://2b.com.eg/en/2b-connecting-usb-a-b-m-m-1-8m-orange-connector.html,Accessories
"
                                Etrain (DC252) - LAN cable - one to one - 60M                            ",https://2b.com.eg/en/etrain-lan-cable-60m-one-to-one.html,Accessories
"
                                2B (DC015) - USB Extension Cable - USB M/F Gold Plated - 2M                            ",https://2b.com.eg/en/2b-connecting-solutions-usb-a-a-m-f-2-meter.html,Accessories
"
                                2B (CV103) RCA Socket DC2 To Audio Pc Cable to Use with Speakers and Subwoofers - 1.5M                            ",https://2b.com.eg/en/2b-connecting-solutions.html,Accessories
"
                                Etrain (DC052) USB to Mini USB 5Pin - 1.5M                            ",https://2b.com.eg/en/etrain-usb-to-mini-usb-1-5m-5pin.html,Accessories
"
                                2B (DC117) - USB 2.0 Printing Cable A/B - 1.8M - Gray                            ",https://2b.com.eg/en/2b-connecting-solution-usb-2-0-printing-cable-a-b.html,Accessories
"
                                2B (CV105) Cable RCA 3.5 Audio Extention M/F Gold Plated - 5M                            ",https://2b.com.eg/en/2b-connecting-solution-rca-3-5-audio-extention-cable-m-f-5m.html,Accessories
"
                                2B (DC065) Cable USB to USB Micro 5 Pin Reversible - 20CM                            ",https://2b.com.eg/en/2b-connecting-solutions-usb-to-usbmicro-flat.html,Accessories
"
                                Etrain (CV890) - HDMI to HDMI Flat Cable - Gold Plated - 1.8M - Blue                            ",https://2b.com.eg/en/etrain-hdmi-hdmi-flat-cable-1-8m.html,Accessories
"
                                Etrain (CV891) HDMI to HDMI Flat Cable - 3M                            ",https://2b.com.eg/en/etrain-hdmi-hdmi-flat-cable-3m.html,Accessories
"
                                Etrain HDMI to HDMI Flat Cable 5M Gold Plated - Blue                            ",https://2b.com.eg/en/etrain-hdmi-hdmi-flat-cable-5m.html,Accessories
"
                                VGA Conversion Device - From VGA + Audio Source to HDHI input                            ",https://2b.com.eg/en/vga-conversion-cable-from-vga-audio-to-hdmi.html,Accessories
"
                                2B (CV039) Converter From Mini Display Port Mini-DB to VGA Adaptor for MAC                            ",https://2b.com.eg/en/mini-display-port-mini-db-to-vga-adaptor-for-mac.html,Accessories
"
                                2B (CV977) - Micro HDMI Cable to HDMI female                            ",https://2b.com.eg/en/2b-micro-hdmi-cable-to-hdmi-female.html,Accessories
"
                                2B (DC083) Hyperlink LAN cable - one to one  6E FLAT Copper - 3M                            ",https://2b.com.eg/en/2b-hyperlink-lan-cable-3m.html,Accessories
"
                                2B (DC084) - HyperLink - LAN Flat Cable one to one - 5M                             ",https://2b.com.eg/en/2b-hyperlink-lan-cable-5m-one-to-one-cat-6e-flat-copper.html,Accessories
"
                                2B (DC086) - HyperLink - One To One LAN Cable CAT-6 Flat - 100% Copper - 20M                            ",https://2b.com.eg/en/2b-hyperlink-lan-cable-20m.html,Accessories
"
                                2B (DC076) Flat Cable  A/B Printing - USB 2.0 -  1.5M                            ",https://2b.com.eg/en/2b-connecting-solution-usb-2-0-printing-flat-cable.html,Accessories
"
                                Avantree Bluetooth 4.0 USB Dongle Adapter - DG40S                            ",https://2b.com.eg/en/avantree-bluetooth-4-0-usb-dongle-adapter-dg40s.html,Accessories
"
                                Etrain (DC221) - LAN Cable - one to one - 30M                            ",https://2b.com.eg/en/etrain-lan-cable-30m.html,Accessories
"
                                DC Power Plug to Push-Button 2-pin Terminal - Plug size 5.5/2.1mm                            ",https://2b.com.eg/en/dc-power-plug-to-push-button-2-pin-terminal-plug-size-5-5-2-1mm.html,Accessories
"
                                Rapoo X120Pro Wired Optical Mouse and Keyboard Combo - Black                            ",https://2b.com.eg/en/rapoo-x120pro-wired-optical-mouse-and-keyboard-combo-black.html,Accessories
"
                                Devia Smart Ear-Pods with Type-C and Remote and Mic Ergonomic - White                             ",https://2b.com.eg/en/devia-smart-ear-pods-with-type-c-and-remote-and-mic-ergonomic-white.html,Accessories
"
                                JBL T110 In-Ear Headphones - White                            ",https://2b.com.eg/en/jbl-t110-in-ear-headphones-white.html,Accessories
"
                                L'avvento (HP233) Bluetooth Fordable Headphone with Rounded Metal Band Super Base - Black                             ",https://2b.com.eg/en/l-avvento-hp233-bluetooth-fordable-headphone-with-rounded-metal-band-super-base-black.html,Accessories
"
                                2B (LF016) Gaming Laptop Fan 5 Fans with Led Metal Fan - Black                            ",https://2b.com.eg/en/2b-lf016-gaming-laptop-fan-5-fans-with-led-metal-fan-black.html,Accessories
"
                                Google Chromecast (3rd Generation) Premium TV Streaming Device                            ",https://2b.com.eg/en/google-chromecast-3rd-generation-premium-tv-streaming-device.html,Accessories
"
                                Logitech Mouse M90 - Grey                            ",https://2b.com.eg/en/logitechr-mouse-m90-grey.html,Accessories
"
                                JBL T205 In-Ear Headphones - Black                            ",https://2b.com.eg/en/jbl-t205-in-ear-headphones-black.html,Accessories
"
                                2B (DC134) Dual Micro USB Cable from USB to Two Micro USB 5 Pin                            ",https://2b.com.eg/en/2b-usb-to-two-micro-usb-5-pin.html,Accessories
"
                                2B (DC146) Medallion Style USB to Micro USB 5Pin - 20CM                            ",https://2b.com.eg/en/2b-connecting-solutions-medallion-style-usb-to-micro-usb-5-pin-20cm.html,Accessories
"
                                L'avvento (MP027) 3 Pack Micro USB Cable to USB (1M - 2M - 10CM) - Black                             ",https://2b.com.eg/en/l-avvento-mp027-3-pack-micro-usb-cable-to-usb-1m-2m-10cm-black.html,Accessories
"
                                HP Pavilion Gaming Keyboard 500 - 3VN40AA                            ",https://2b.com.eg/en/hp-pavilion-gaming-keyboard-500-3vn40aa.html,Accessories
"
                                Skullcandy STIM Headphone - White*Gray                            ",https://2b.com.eg/en/skullcandy-stim-headphone-white-gray.html,Accessories
"
                                APC Network Power Supply with Battery Backup - 12VDC, 1A, CEE7 - Lithium Battery (CP12010LI-GR)                            ",https://2b.com.eg/en/apc-network-power-supply-with-battery-backup-12vdc-1a-cee7-lithium-battery-cp12010li-gr.html,Accessories
"
                                Microsoft Windows Home 10 64 Bit                              ",https://2b.com.eg/en/windows-home-10-64-bit.html,Accessories
